"學年度","代碼","學校名稱","公/私立","縣市名稱","地址","電話","網址"
112,014805,市立大崁國小,公立,[01]新北市,[249]新北市八里區忠八街2號,(02)86305678,https://www.tkes.ntpc.edu.tw
112,014806,市立中園國小,公立,[01]新北市,[237]新北市三峽區弘園街22號,(02)86712590,https://www.jyps.ntpc.edu.tw
112,014807,市立昌福國小,公立,[01]新北市,[239]新北市鶯歌區永明街22號,(02)86773322,https://www.cfps.ntpc.edu.tw
112,014808,市立忠義國小,公立,[01]新北市,[247]新北市蘆洲區光榮路99號,(02)22899591,https://www.cyes.ntpc.edu.tw
112,014811,市立青山國(中)小,公立,[01]新北市,[221]新北市汐止區莊敬街33號,(02)26917875,https://www.csjhs.ntpc.edu.tw
112,014812,市立義學國小,公立,[01]新北市,[243]新北市泰山區民生路30號,(02)22972048,https://www.yses.ntpc.edu.tw
112,014813,市立達觀國(中)小,公立,[01]新北市,[231]新北市新店區僑信路1號,(02)22159013,https://www.dgejh.ntpc.edu.tw
112,014814,市立桃子腳國(中)小,公立,[01]新北市,[238]新北市樹林區學勤路555號,(02)89703225,https://www.tykjh.ntpc.edu.tw
112,014815,市立龍埔國小,公立,[01]新北市,[237]新北市三峽區大學路6號,(02)26745666,https://www.lpes.ntpc.edu.tw
112,014816,市立頭湖國小,公立,[01]新北市,[244]新北市林口區民權路101號,(02)26080766,https://www.thes.ntpc.edu.tw
112,014817,市立新市國小,公立,[01]新北市,[251]新北市淡水區中山北路二段200號,(02)26262141,https://www.xses.ntpc.edu.tw
112,313601,市立松山國小,公立,[31]臺北市,[105]臺北市松山區八德路四段746號,(02)27672907,https://www.ssps.tp.edu.tw
112,313602,市立西松國小,公立,[31]臺北市,[105]臺北市松山區東光里三民路5號,(02)27609221,https://web.sups.tp.edu.tw
112,313604,市立敦化國小,公立,[31]臺北市,[105]臺北市松山區中正里敦化北路2號,(02)27414065,https://www.thps.tp.edu.tw
112,313605,市立民生國小,公立,[31]臺北市,[105]臺北市松山區敦化北路199巷18號,(02)27122452,https://www.msps.tp.edu.tw
112,313606,市立民權國小,公立,[31]臺北市,[105]臺北市松山區民權東路四段200號,(02)27652327,https://www.mqes.tp.edu.tw
112,313607,市立民族國小,公立,[31]臺北市,[105]臺北市松山區民生東路4段97巷7號,(02)27124872,http://epage.mces.tp.edu.tw/bin/home.php
112,313608,市立三民國小,公立,[31]臺北市,[105]臺北市松山區莊敬里民權東路五段1號,(02)27646080,https://web.smps.tp.edu.tw
112,313609,市立健康國小,公立,[31]臺北市,[105]臺北市松山區延壽街168號,(02)25282814,https://www.jkes.tp.edu.tw
112,323601,市立興雅國小,公立,[32]臺北市,[110]臺北市信義區雅祥里基隆路1段83巷9號,(02)27618156,https://www.hyps.tp.edu.tw
112,323603,市立光復國小,公立,[32]臺北市,[110]臺北市信義區光復南路271號,(02)27585076,https://www.kfps.tp.edu.tw
112,323604,市立三興國小,公立,[32]臺北市,[110]臺北市信義區景聯里基隆路2段99號,(02)27385488,https://www.shps.tp.edu.tw
112,323605,市立信義國小,公立,[32]臺北市,[110]臺北市信義區松勤街60號,(02)27204005,https://www.syes.tp.edu.tw
112,323606,市立吳興國小,公立,[32]臺北市,[110]臺北市信義區松仁路226號,(02)27200226,https://www.wsps.tp.edu.tw
112,323607,市立福德國小,公立,[32]臺北市,[110]臺北市信義區中行里褔德街253號,(02)27277992,https://www.fdps.tp.edu.tw
112,323609,市立博愛國小,公立,[32]臺北市,[110]臺北市信義區松仁路22鄰95巷20號,(02)23450616,https://www.baps.tp.edu.tw
112,323610,市立雙永國小,公立,[32]臺北市,[110]臺北市信義區松山路287巷5號,(02)87858111,https://www.yyes.tp.edu.tw/nss/p/index
112,330601,國立臺北教大實小,公立,[33]臺北市,[106]臺北市大安區龍淵里和平東路2段94號,(02)27356186,https://www.ntueees.tp.edu.tw
112,331602,私立立人國(中)小,私立,[33]臺北市,[106]臺北市大安區義榮里安和路二段99號,(02)27361388,http://www.ljjhps.tp.edu.tw
112,331603,私立新民小學,私立,[33]臺北市,[106]臺北市大安區龍坡里辛亥路1段113號,(02)23630450,https://www.hmps.tp.edu.tw
112,333601,市立龍安國小,公立,[33]臺北市,[106]臺北市大安區龍門里新生南路3段33號,(02)23632077,https://www.laes.tp.edu.tw
112,333602,市立大安國小,公立,[33]臺北市,[106]臺北市大安區芳和里臥龍街129號,(02)27322332,https://www.taes.tp.edu.tw
112,333603,市立幸安國小,公立,[33]臺北市,[106]臺北市大安區民炤里仁愛路3段22號,(02)27074191,https://www.haps.tp.edu.tw
112,333604,市立建安國小,公立,[33]臺北市,[106]臺北市大安區龍雲里大安路2段99號,(02)27077119,https://www.jnps.tp.edu.tw
112,333605,市立仁愛國小,公立,[33]臺北市,[106]臺北市大安區敦安里安和路1段60號,(02)27095010,https://www.japs.tp.edu.tw
112,333606,市立金華國小,公立,[33]臺北市,[106]臺北市大安區永康里愛國東路79巷11號,(02)23917402,http://www.cups.tp.edu.tw
112,333607,市立古亭國小,公立,[33]臺北市,[106]臺北市大安區古風里羅斯福路3段201號,(02)23639795,https://www.gtes.tp.edu.tw
112,333608,市立銘傳國小,公立,[33]臺北市,[106]臺北市大安區農場里羅斯褔路四段21號,(02)23639815,https://www.mhps.tp.edu.tw
112,333609,市立公館國小,公立,[33]臺北市,[106]臺北市大安區基隆路4段41巷68弄2號,(02)27351734,https://www.gges.tp.edu.tw
112,333610,市立新生國小,公立,[33]臺北市,[106]臺北市大安區新生南路二段36號,(02)23913122,https://web.snes.tp.edu.tw
112,333611,市立和平實驗國小,公立,[33]臺北市,[106]臺北市大安區敦南街76巷28號,(02)27335900,https://www.hpees.tp.edu.tw
112,343601,市立中山國小,公立,[34]臺北市,[104]臺北市中山區恆安里民權東路1段69號,(02)25914085,https://www.csps.tp.edu.tw
112,343602,市立中正國小,公立,[34]臺北市,[104]臺北市中山區力行里龍江路62號,(02)25070932,https://www.jjes.tp.edu.tw
112,343603,市立長安國小,公立,[34]臺北市,[104]臺北市中山區興亞里吉林路15號,(02)25617600,https://www.caps.tp.edu.tw
112,343604,市立長春國小,公立,[34]臺北市,[104]臺北市中山區中央里長春路165號,(02)25024366,https://www.ccps.tp.edu.tw
112,343605,市立大直國小,公立,[34]臺北市,[104]臺北市中山區大直里大直街2號,(02)25333953,https://www.tzes.tp.edu.tw
112,343606,市立大佳國小,公立,[34]臺北市,[104]臺北市中山區大佳里6鄰濱江街107號,(02)25035816,https://www.djes.tp.edu.tw
112,343607,市立五常國小,公立,[34]臺北市,[104]臺北市中山區下埤里五常街16號,(02)25023416,https://www.wcps.tp.edu.tw
112,343608,市立吉林國小,公立,[34]臺北市,[104]臺北市中山區中原里長春路116號,(02)25219196,https://www.clps.tp.edu.tw
112,343609,市立懷生國小,公立,[34]臺北市,[104]臺北市中山區埤頭里安東街16巷2號,(02)27710846,https://www.wses.tp.edu.tw
112,343610,市立永安國小,公立,[34]臺北市,[104]臺北市中山區明水路397巷19弄1號,(02)25335672,https://www.yaes.tp.edu.tw
112,343611,市立濱江國小,公立,[34]臺北市,[104]臺北市中山區樂群二路266巷99號,(02)85021571,https://www.bjes.tp.edu.tw
112,353601,市立螢橋國小,公立,[35]臺北市,[100]臺北市中正區螢雪里詔安街29號,(02)23054620,https://www.yces.tp.edu.tw
112,353602,市立河堤國小,公立,[35]臺北市,[100]臺北市中正區汀州路二段180號,(02)23677144,https://www.htps.tp.edu.tw
112,353603,市立忠義國小,公立,[35]臺北市,[100]臺北市中正區中華路二段307巷17號,(02)23038752,https://www.cips.tp.edu.tw
112,353604,市立國語實小,公立,[35]臺北市,[100]臺北市中正區龍光里南海路58號,(02)23033555,https://www.meps.tp.edu.tw
112,353605,市立南門國小,公立,[35]臺北市,[100]臺北市中正區南門里廣州街6號,(02)23715052,https://www.nmes.tp.edu.tw
112,353606,市立東門國小,公立,[35]臺北市,[100]臺北市中正區東門里仁愛路一段2-4號,(02)23412822,https://www.tmps.tp.edu.tw
112,353607,市立忠孝國小,公立,[35]臺北市,[100]臺北市中正區梅花里忠孝東路2段101號,(02)23918170,https://www.ches.tp.edu.tw
112,353608,臺北市立大學附小,公立,[35]臺北市,[100]臺北市中正區建國里公園路29號,(02)23110395,https://www.esut.tp.edu.tw
112,363601,市立蓬萊國小,公立,[36]臺北市,[103]臺北市大同區星明里寧夏路35號,(02)25569835,https://www.plps.tp.edu.tw
112,363602,市立日新國小,公立,[36]臺北市,[103]臺北市大同區星明里太原路151號,(02)25584819,https://www.zhps.tp.edu.tw
112,363603,市立太平國小,公立,[36]臺北市,[103]臺北市大同區南芳里延平北路2段239號,(02)25532229,https://www.tpes.tp.edu.tw
112,363604,市立永樂國小,公立,[36]臺北市,[103]臺北市大同區南芳里延平北路2段266號,(02)25534882,https://www.ylps.tp.edu.tw
112,363605,市立雙蓮國小,公立,[36]臺北市,[103]臺北市大同區民權里錦西街51號,(02)25570309,https://www.sles.tp.edu.tw
112,363606,市立大同國小,公立,[36]臺北市,[103]臺北市大同區蓬萊里大龍街51號,(02)25965407,https://web.ttps.tp.edu.tw
112,363607,市立大龍國小,公立,[36]臺北市,[103]臺北市大同區保安里哈密街47號,(02)25942635,https://www.dlps.tp.edu.tw
112,363608,市立延平國小,公立,[36]臺北市,[103]臺北市大同區昌吉街97號,(02)25942439,https://www.ypps.tp.edu.tw
112,363609,市立大橋國小,公立,[36]臺北市,[103]臺北市大同區隆和里重慶北路3段2號,(02)25944413,https://www.tjps.tp.edu.tw
112,371601,私立光仁小學,私立,[37]臺北市,[108]臺北市萬華區壽德里萬大路423巷15號,(02)23032874,http://www.kjes.tp.edu.tw
112,373601,市立新和國小,公立,[37]臺北市,[108]臺北市萬華區西藏路125巷31號,(02)23038298,https://www.soes.tp.edu.tw
112,373602,市立雙園國小,公立,[37]臺北市,[108]臺北市萬華區雙園里莒光路315號,(02)23061893,https://www.syps.tp.edu.tw
112,373603,市立東園國小,公立,[37]臺北市,[108]臺北市萬華區全德里東園街195號,(02)23034803,https://www.tyes.tp.edu.tw
112,373604,市立大理國小,公立,[37]臺北市,[108]臺北市萬華區綠堤里艋舺大道389號,(02)23064311,https://www.tlps.tp.edu.tw
112,373605,市立西園國小,公立,[37]臺北市,[108]臺北市萬華區日善里東園街73巷65號,(02)23030257,https://www.hups.tp.edu.tw
112,373606,市立萬大國小,公立,[37]臺北市,[108]臺北市萬華區全德里萬大路346號,(02)23037654,https://www.wtps.tp.edu.tw
112,373607,市立華江國小,公立,[37]臺北市,[108]臺北市萬華區環河南路2段250巷42弄2號,(02)23064352,https://www.hces.tp.edu.tw
112,373608,市立西門國小,公立,[37]臺北市,[108]臺北市萬華區西門里成都路98號,(02)23113519,https://www.hmes.tp.edu.tw
112,373609,市立老松國小,公立,[37]臺北市,[108]臺北市萬華區福音里桂林路64號,(02)23361266,https://web.tlsps.tp.edu.tw
112,373610,市立龍山國小,公立,[37]臺北市,[108]臺北市萬華區青山里和平西路三段235號,(02)23082977,https://www.lses.tp.edu.tw
112,373611,市立福星國小,公立,[37]臺北市,[108]臺北市萬華區福星里中華路一段66號,(02)23144668,https://www.fhps.tp.edu.tw
112,380601,國立政大實小,公立,[38]臺北市,[116]臺北市文山區指南路三段12號,(02)29393610,https://www.es.nccu.edu.tw
112,381602,私立中山小學,私立,[38]臺北市,[116]臺北市文山區木柵路一段292號,(02)29360935,https://www.mjcskg.tp.edu.tw
112,381603,私立再興小學,私立,[38]臺北市,[116]臺北市文山區明義里興隆路4段2號,(02)29371118,https://www.tsps.tp.edu.tw/nss/p/index
112,383601,市立景美國小,公立,[38]臺北市,[116]臺北市文山區景行里景文街108號,(02)29322151,https://www.cmes.tp.edu.tw
112,383602,市立武功國小,公立,[38]臺北市,[116]臺北市文山區萬祥里興隆路1段68號,(02)29314360,http://www.wkps.tp.edu.tw
112,383603,市立興德國小,公立,[38]臺北市,[116]臺北市文山區興邦里興隆路2段235號,(02)29329431,https://www.hdps.tp.edu.tw
112,383604,市立溪口國小,公立,[38]臺北市,[116]臺北市文山區景慶里景福街225號,(02)29350955,https://www.skps.tp.edu.tw
112,383605,市立興隆國小,公立,[38]臺北市,[116]臺北市文山區興望里福興路2號,(02)29323131,https://www.hlps.tp.edu.tw
112,383606,市立志清國小,公立,[38]臺北市,[116]臺北市文山區景仁里景福街21巷5號,(02)29323875,https://www.jcps.tp.edu.tw
112,383607,市立景興國小,公立,[38]臺北市,[116]臺北市文山區興安里景華街150巷21號,(02)29329439,https://www.chps.tp.edu.tw
112,383608,市立木柵國小,公立,[38]臺北市,[116]臺北市文山區木柵里木柵路3段191號,(02)29391234,https://www.mjes.tp.edu.tw
112,383609,市立永建國小,公立,[38]臺北市,[116]臺北市文山區木柵路1段311巷1號,(02)29377199,https://www.yjps.tp.edu.tw
112,383610,市立實踐國小,公立,[38]臺北市,[116]臺北市文山區樟文里忠順街1段4號,(02)29360725,https://www.zjps.tp.edu.tw
112,383611,市立博嘉實驗國小,公立,[38]臺北市,[116]臺北市文山區木柵路4段159巷14-1號,(02)22302585,https://www.bjps.tp.edu.tw
112,383612,市立指南實小,公立,[38]臺北市,[116]臺北市文山區指南路三段38巷5-2號,(02)29393546,http://www.cnps.tp.edu.tw
112,383613,市立明道國小,公立,[38]臺北市,[116]臺北市文山區明興里木柵路2段138巷61號,(02)29392821,https://www.mdps.tp.edu.tw
112,383614,市立萬芳國小,公立,[38]臺北市,[116]臺北市文山區萬芳里萬和街1號,(02)22301232,https://www.wfes.tp.edu.tw
112,383615,市立力行國小,公立,[38]臺北市,[116]臺北市文山區樟腳里木新路3段155巷7號,(02)29363995,https://www.lsps.tp.edu.tw
112,383616,市立萬興國小,公立,[38]臺北市,[116]臺北市文山區萬興里秀明路2段114號,(02)29381721,https://www.wxes.tp.edu.tw
112,383617,市立萬福國小,公立,[38]臺北市,[116]臺北市文山區羅斯福路5段170巷32號,(02)29353123,https://www.wfps.tp.edu.tw
112,383618,市立興華國小,公立,[38]臺北市,[116]臺北市文山區興光里興隆路3段125巷6號,(02)22393070,https://www.hhps.tp.edu.tw
112,383619,市立辛亥國小,公立,[38]臺北市,[116]臺北市文山區興昌里辛亥路4段103號,(02)29357282,http://www.saes.nss.tp.edu.tw
112,393601,市立南港國小,公立,[39]臺北市,[115]臺北市南港區三重里惠民街67號,(02)27834678,http://w3.nkps.nss.tp.edu.tw
112,393602,市立舊莊國小,公立,[39]臺北市,[115]臺北市南港區舊莊里舊莊街1段100號,(02)27821418,https://www.zzes.tp.edu.tw
112,393603,市立玉成國小,公立,[39]臺北市,[115]臺北市南港區西新里向陽路31號,(02)27836049,https://www.yhes.tp.edu.tw
112,393604,市立成德國小,公立,[39]臺北市,[115]臺北市南港區聯成里東新街65號,(02)27851376,https://www.ctps.tp.edu.tw
112,393605,市立胡適國小,公立,[39]臺北市,[115]臺北市南港區中研里舊莊街1段1號,(02)27824949,https://www.hsps.tp.edu.tw
112,393606,市立東新國小,公立,[39]臺北市,[115]臺北市南港區東新里興南街62號,(02)27837577,https://www.thes.tp.edu.tw
112,393607,市立修德國小,公立,[39]臺北市,[115]臺北市南港區東新街118巷86號,(02)27880500,https://www.sdps.tp.edu.tw
112,403601,市立內湖國小,公立,[40]臺北市,[114]臺北市內湖區港富里內湖路二段41號,(02)27998085,https://www.nhes.tp.edu.tw
112,403602,市立碧湖國小,公立,[40]臺北市,[114]臺北市內湖區內湖里金龍路100號,(02)27907161,https://www.bhps.tp.edu.tw
112,403603,市立潭美國小,公立,[40]臺北市,[114]臺北市內湖區行善路179號,(02)27917334,https://www.tmes.tp.edu.tw
112,403604,市立東湖國小,公立,[40]臺北市,[114]臺北市內湖區東湖里東湖路115號,(02)26339984,https://www.dfps.tp.edu.tw
112,403605,市立西湖國小,公立,[40]臺北市,[114]臺北市內湖區西湖里環山路1段25號,(02)27971267,https://www.hhups.tp.edu.tw
112,403606,市立康寧國小,公立,[40]臺北市,[114]臺北市內湖區清白里星雲街121號,(02)27901237,https://www.klps.tp.edu.tw
112,403607,市立明湖國小,公立,[40]臺北市,[114]臺北市內湖區東湖里康寧路3段105號,(02)26323477,https://www.mhups.tp.edu.tw
